abha_address,abha_number,mobile,mr_number,facility_id,patient_reference,name,care_context_reference,care_context_display,hi_type
91466530750069@sbx,91-4665-3075-0069,7904191949,MR-AUC-000042,IN2410002590,PAT9004,Pooja Rameshkumar,ENC9004AUC06,Ankle Sprain - 2026-08-06,Prescription
91466530750069@sbx,91-4665-3075-0069,7904191949,MR-AHC-000031,IN3310002215,PAT9004,Pooja Rameshkumar,ENC9004AHC06,Ankle Sprain - 2026-03-13,OPConsultation
91466530750069@sbx,91-4665-3075-0069,7904191949,MR-AHC-000031,IN3310002215,PAT9004,Pooja Rameshkumar,ENC9004AHC06,Ankle Sprain - 2026-03-13,Prescription
91466530750069@sbx,91-4665-3075-0069,7904191949,MR-PHS-000029,IN3310002220,PAT9004,Pooja Rameshkumar,ENC9004PHS07,Congestive Heart Failure - 2025-12-02,DiagnosticReport
91466530750069@sbx,91-4665-3075-0069,7904191949,MR-PHS-000029,IN3310002220,PAT9004,Pooja Rameshkumar,ENC9004PHS07,Congestive Heart Failure - 2025-12-02,OPConsultation
91466530750069@sbx,91-4665-3075-0069,7904191949,MR-PHS-000029,IN3310002220,PAT9004,Pooja Rameshkumar,ENC9004PHS07,Congestive Heart Failure - 2025-12-02,Prescription
91466530750069@sbx,91-4665-3075-0069,7904191949,MR-AUC-000043,IN2410002590,PAT9004,Pooja Rameshkumar,ENC9004AUC07,Stable Angina - 2026-01-09,DiagnosticReport
91466530750069@sbx,91-4665-3075-0069,7904191949,MR-AUC-000043,IN2410002590,PAT9004,Pooja Rameshkumar,ENC9004AUC07,Stable Angina - 2026-01-09,OPConsultation
91466530750069@sbx,91-4665-3075-0069,7904191949,MR-AUC-000043,IN2410002590,PAT9004,Pooja Rameshkumar,ENC9004AUC07,Stable Angina - 2026-01-09,Prescription
91466530750069@sbx,91-4665-3075-0069,7904191949,MR-AUC-000044,IN2410002590,PAT9004,Pooja Rameshkumar,ENC9004AUC08,Peripheral Neuropathy - 2025-11-25,DiagnosticReport
91466530750069@sbx,91-4665-3075-0069,7904191949,MR-AUC-000044,IN2410002590,PAT9004,Pooja Rameshkumar,ENC9004AUC08,Peripheral Neuropathy - 2025-11-25,OPConsultation
91466530750069@sbx,91-4665-3075-0069,7904191949,MR-AUC-000044,IN2410002590,PAT9004,Pooja Rameshkumar,ENC9004AUC08,Peripheral Neuropathy - 2025-11-25,Prescription
91466530750069@sbx,91-4665-3075-0069,7904191949,MR-AHC-000032,IN3310002215,PAT9004,Pooja Rameshkumar,ENC9004AHC07,Road Traffic Accident - 2026-05-04,DischargeSummary
91466530750069@sbx,91-4665-3075-0069,7904191949,MR-AHC-000032,IN3310002215,PAT9004,Pooja Rameshkumar,ENC9004AHC07,Road Traffic Accident - 2026-05-04,OPConsultation
91466530750069@sbx,91-4665-3075-0069,7904191949,MR-AUC-000045,IN2410002590,PAT9004,Pooja Rameshkumar,ENC9004AUC09,Urinary Tract Infection - 2026-02-09,DiagnosticReport
91466530750069@sbx,91-4665-3075-0069,7904191949,MR-AUC-000045,IN2410002590,PAT9004,Pooja Rameshkumar,ENC9004AUC09,Urinary Tract Infection - 2026-02-09,OPConsultation
91466530750069@sbx,91-4665-3075-0069,7904191949,MR-AUC-000045,IN2410002590,PAT9004,Pooja Rameshkumar,ENC9004AUC09,Urinary Tract Infection - 2026-02-09,Prescription
91466530750069@sbx,91-4665-3075-0069,7904191949,MR-AUC-000046,IN2410002590,PAT9004,Pooja Rameshkumar,ENC9004AUC10,Essential Hypertension - 2026-02-15,Invoice
91466530750069@sbx,91-4665-3075-0069,7904191949,MR-AUC-000046,IN2410002590,PAT9004,Pooja Rameshkumar,ENC9004AUC10,Essential Hypertension - 2026-02-15,OPConsultation
91466530750069@sbx,91-4665-3075-0069,7904191949,MR-AUC-000046,IN2410002590,PAT9004,Pooja Rameshkumar,ENC9004AUC10,Essential Hypertension - 2026-02-15,Prescription
91466530750069@sbx,91-4665-3075-0069,7904191949,MR-MSH-000027,IN2410002587,PAT9004,Pooja Rameshkumar,ENC9004MSH05,Normal Pregnancy - 2025-11-22,DiagnosticReport
91466530750069@sbx,91-4665-3075-0069,7904191949,MR-MSH-000027,IN2410002587,PAT9004,Pooja Rameshkumar,ENC9004MSH05,Normal Pregnancy - 2025-11-22,OPConsultation
91466530750069@sbx,91-4665-3075-0069,7904191949,MR-MSH-000027,IN2410002587,PAT9004,Pooja Rameshkumar,ENC9004MSH05,Normal Pregnancy - 2025-11-22,Prescription
91466530750069@sbx,91-4665-3075-0069,7904191949,MR-PHS-000030,IN3310002220,PAT9004,Pooja Rameshkumar,ENC9004PHS08,Congestive Heart Failure - 2026-05-14,DiagnosticReport
91466530750069@sbx,91-4665-3075-0069,7904191949,MR-PHS-000030,IN3310002220,PAT9004,Pooja Rameshkumar,ENC9004PHS08,Congestive Heart Failure - 2026-05-14,OPConsultation
91466530750069@sbx,91-4665-3075-0069,7904191949,MR-PHS-000030,IN3310002220,PAT9004,Pooja Rameshkumar,ENC9004PHS08,Congestive Heart Failure - 2026-05-14,Prescription
91466530750069@sbx,91-4665-3075-0069,7904191949,MR-MSH-000028,IN2410002587,PAT9004,Pooja Rameshkumar,ENC9004MSH06,Acute Viral Fever - 2025-11-07,OPConsultation
91466530750069@sbx,91-4665-3075-0069,7904191949,MR-MSH-000028,IN2410002587,PAT9004,Pooja Rameshkumar,ENC9004MSH06,Acute Viral Fever - 2025-11-07,Prescription
91466530750069@sbx,91-4665-3075-0069,7904191949,MR-PHS-000031,IN3310002220,PAT9004,Pooja Rameshkumar,ENC9004PHS09,Acute Viral Fever - 2025-12-16,OPConsultation
91466530750069@sbx,91-4665-3075-0069,7904191949,MR-PHS-000031,IN3310002220,PAT9004,Pooja Rameshkumar,ENC9004PHS09,Acute Viral Fever - 2025-12-16,Prescription
91466530750069@sbx,91-4665-3075-0069,7904191949,MR-AHC-000033,IN3310002215,PAT9004,Pooja Rameshkumar,ENC9004AHC08,Acne Vulgaris - 2025-09-22,OPConsultation
91466530750069@sbx,91-4665-3075-0069,7904191949,MR-AHC-000033,IN3310002215,PAT9004,Pooja Rameshkumar,ENC9004AHC08,Acne Vulgaris - 2025-09-22,Prescription
91466530750069@sbx,91-4665-3075-0069,7904191949,MR-AHC-000034,IN3310002215,PAT9004,Pooja Rameshkumar,ENC9004AHC09,Cholelithiasis - 2025-11-15,DiagnosticReport
91466530750069@sbx,91-4665-3075-0069,7904191949,MR-AHC-000034,IN3310002215,PAT9004,Pooja Rameshkumar,ENC9004AHC09,Cholelithiasis - 2025-11-15,OPConsultation
91466530750069@sbx,91-4665-3075-0069,7904191949,MR-AHC-000034,IN3310002215,PAT9004,Pooja Rameshkumar,ENC9004AHC09,Cholelithiasis - 2025-11-15,Prescription
91466530750069@sbx,91-4665-3075-0069,7904191949,MR-AHC-000035,IN3310002215,PAT9004,Pooja Rameshkumar,ENC9004AHC10,Atopic Dermatitis - 2026-01-31,OPConsultation
91466530750069@sbx,91-4665-3075-0069,7904191949,MR-AHC-000035,IN3310002215,PAT9004,Pooja Rameshkumar,ENC9004AHC10,Atopic Dermatitis - 2026-01-31,Prescription
91466530750069@sbx,91-4665-3075-0069,7904191949,MR-MSH-000029,IN2410002587,PAT9004,Pooja Rameshkumar,ENC9004MSH07,Inguinal Hernia - 2026-05-21,HealthDocumentRecord
91466530750069@sbx,91-4665-3075-0069,7904191949,MR-MSH-000029,IN2410002587,PAT9004,Pooja Rameshkumar,ENC9004MSH07,Inguinal Hernia - 2026-05-21,OPConsultation
poojaanchaliya@sbx,91-4665-3075-0069,7904191949,MR-AHC-000036,IN3310002215,PAT9005,Pooja Rameshkumar,ENC9005AHC01,Essential Hypertension - 2025-09-05,Invoice
poojaanchaliya@sbx,91-4665-3075-0069,7904191949,MR-AHC-000036,IN3310002215,PAT9005,Pooja Rameshkumar,ENC9005AHC01,Essential Hypertension - 2025-09-05,OPConsultation
poojaanchaliya@sbx,91-4665-3075-0069,7904191949,MR-AHC-000036,IN3310002215,PAT9005,Pooja Rameshkumar,ENC9005AHC01,Essential Hypertension - 2025-09-05,Prescription
poojaanchaliya@sbx,91-4665-3075-0069,7904191949,MR-AHC-000037,IN3310002215,PAT9005,Pooja Rameshkumar,ENC9005AHC02,Pulmonary Tuberculosis - 2026-05-08,DiagnosticReport
poojaanchaliya@sbx,91-4665-3075-0069,7904191949,MR-AHC-000037,IN3310002215,PAT9005,Pooja Rameshkumar,ENC9005AHC02,Pulmonary Tuberculosis - 2026-05-08,HealthDocumentRecord
poojaanchaliya@sbx,91-4665-3075-0069,7904191949,MR-AHC-000037,IN3310002215,PAT9005,Pooja Rameshkumar,ENC9005AHC02,Pulmonary Tuberculosis - 2026-05-08,OPConsultation
poojaanchaliya@sbx,91-4665-3075-0069,7904191949,MR-AHC-000037,IN3310002215,PAT9005,Pooja Rameshkumar,ENC9005AHC02,Pulmonary Tuberculosis - 2026-05-08,Prescription
poojaanchaliya@sbx,91-4665-3075-0069,7904191949,MR-AHC-000038,IN3310002215,PAT9005,Pooja Rameshkumar,ENC9005AHC03,Distal Radius Fracture - 2026-03-17,DischargeSummary
poojaanchaliya@sbx,91-4665-3075-0069,7904191949,MR-AHC-000038,IN3310002215,PAT9005,Pooja Rameshkumar,ENC9005AHC03,Distal Radius Fracture - 2026-03-17,OPConsultation
poojaanchaliya@sbx,91-4665-3075-0069,7904191949,MR-AHC-000038,IN3310002215,PAT9005,Pooja Rameshkumar,ENC9005AHC03,Distal Radius Fracture - 2026-03-17,Prescription
poojaanchaliya@sbx,91-4665-3075-0069,7904191949,MR-AHC-000039,IN3310002215,PAT9005,Pooja Rameshkumar,ENC9005AHC04,Routine Immunization Visit - 2026-05-04,ImmunizationRecord
poojaanchaliya@sbx,91-4665-3075-0069,7904191949,MR-AHC-000039,IN3310002215,PAT9005,Pooja Rameshkumar,ENC9005AHC04,Routine Immunization Visit - 2026-05-04,OPConsultation
poojaanchaliya@sbx,91-4665-3075-0069,7904191949,MR-AHC-000039,IN3310002215,PAT9005,Pooja Rameshkumar,ENC9005AHC04,Routine Immunization Visit - 2026-05-04,WellnessRecord
poojaanchaliya@sbx,91-4665-3075-0069,7904191949,MR-PHS-000032,IN3310002220,PAT9005,Pooja Rameshkumar,ENC9005PHS01,Essential Hypertension - 2025-12-28,Invoice
poojaanchaliya@sbx,91-4665-3075-0069,7904191949,MR-PHS-000032,IN3310002220,PAT9005,Pooja Rameshkumar,ENC9005PHS01,Essential Hypertension - 2025-12-28,OPConsultation
poojaanchaliya@sbx,91-4665-3075-0069,7904191949,MR-PHS-000032,IN3310002220,PAT9005,Pooja Rameshkumar,ENC9005PHS01,Essential Hypertension - 2025-12-28,Prescription
poojaanchaliya@sbx,91-4665-3075-0069,7904191949,MR-PHS-000033,IN3310002220,PAT9005,Pooja Rameshkumar,ENC9005PHS02,Pulmonary Tuberculosis - 2025-11-14,DiagnosticReport
poojaanchaliya@sbx,91-4665-3075-0069,7904191949,MR-PHS-000033,IN3310002220,PAT9005,Pooja Rameshkumar,ENC9005PHS02,Pulmonary Tuberculosis - 2025-11-14,HealthDocumentRecord
poojaanchaliya@sbx,91-4665-3075-0069,7904191949,MR-PHS-000033,IN3310002220,PAT9005,Pooja Rameshkumar,ENC9005PHS02,Pulmonary Tuberculosis - 2025-11-14,OPConsultation
poojaanchaliya@sbx,91-4665-3075-0069,7904191949,MR-PHS-000033,IN3310002220,PAT9005,Pooja Rameshkumar,ENC9005PHS02,Pulmonary Tuberculosis - 2025-11-14,Prescription
poojaanchaliya@sbx,91-4665-3075-0069,7904191949,MR-PHS-000034,IN3310002220,PAT9005,Pooja Rameshkumar,ENC9005PHS03,Distal Radius Fracture - 2026-05-01,DischargeSummary
poojaanchaliya@sbx,91-4665-3075-0069,7904191949,MR-PHS-000034,IN3310002220,PAT9005,Pooja Rameshkumar,ENC9005PHS03,Distal Radius Fracture - 2026-05-01,OPConsultation
poojaanchaliya@sbx,91-4665-3075-0069,7904191949,MR-PHS-000034,IN3310002220,PAT9005,Pooja Rameshkumar,ENC9005PHS03,Distal Radius Fracture - 2026-05-01,Prescription
poojaanchaliya@sbx,91-4665-3075-0069,7904191949,MR-PHS-000035,IN3310002220,PAT9005,Pooja Rameshkumar,ENC9005PHS04,Routine Immunization Visit - 2026-02-06,ImmunizationRecord
poojaanchaliya@sbx,91-4665-3075-0069,7904191949,MR-PHS-000035,IN3310002220,PAT9005,Pooja Rameshkumar,ENC9005PHS04,Routine Immunization Visit - 2026-02-06,OPConsultation
poojaanchaliya@sbx,91-4665-3075-0069,7904191949,MR-PHS-000035,IN3310002220,PAT9005,Pooja Rameshkumar,ENC9005PHS04,Routine Immunization Visit - 2026-02-06,WellnessRecord
poojaanchaliya@sbx,91-4665-3075-0069,7904191949,MR-MSH-000030,IN2410002587,PAT9005,Pooja Rameshkumar,ENC9005MSH01,Essential Hypertension - 2026-07-15,Invoice
poojaanchaliya@sbx,91-4665-3075-0069,7904191949,MR-MSH-000030,IN2410002587,PAT9005,Pooja Rameshkumar,ENC9005MSH01,Essential Hypertension - 2026-07-15,OPConsultation
poojaanchaliya@sbx,91-4665-3075-0069,7904191949,MR-MSH-000030,IN2410002587,PAT9005,Pooja Rameshkumar,ENC9005MSH01,Essential Hypertension - 2026-07-15,Prescription
poojaanchaliya@sbx,91-4665-3075-0069,7904191949,MR-MSH-000031,IN2410002587,PAT9005,Pooja Rameshkumar,ENC9005MSH02,Pulmonary Tuberculosis - 2026-03-05,DiagnosticReport
poojaanchaliya@sbx,91-4665-3075-0069,7904191949,MR-MSH-000031,IN2410002587,PAT9005,Pooja Rameshkumar,ENC9005MSH02,Pulmonary Tuberculosis - 2026-03-05,HealthDocumentRecord
poojaanchaliya@sbx,91-4665-3075-0069,7904191949,MR-MSH-000031,IN2410002587,PAT9005,Pooja Rameshkumar,ENC9005MSH02,Pulmonary Tuberculosis - 2026-03-05,OPConsultation
poojaanchaliya@sbx,91-4665-3075-0069,7904191949,MR-MSH-000031,IN2410002587,PAT9005,Pooja Rameshkumar,ENC9005MSH02,Pulmonary Tuberculosis - 2026-03-05,Prescription
poojaanchaliya@sbx,91-4665-3075-0069,7904191949,MR-MSH-000032,IN2410002587,PAT9005,Pooja Rameshkumar,ENC9005MSH03,Distal Radius Fracture - 2026-01-06,DischargeSummary
poojaanchaliya@sbx,91-4665-3075-0069,7904191949,MR-MSH-000032,IN2410002587,PAT9005,Pooja Rameshkumar,ENC9005MSH03,Distal Radius Fracture - 2026-01-06,OPConsultation
poojaanchaliya@sbx,91-4665-3075-0069,7904191949,MR-MSH-000032,IN2410002587,PAT9005,Pooja Rameshkumar,ENC9005MSH03,Distal Radius Fracture - 2026-01-06,Prescription
poojaanchaliya@sbx,91-4665-3075-0069,7904191949,MR-MSH-000033,IN2410002587,PAT9005,Pooja Rameshkumar,ENC9005MSH04,Routine Immunization Visit - 2025-09-23,ImmunizationRecord
poojaanchaliya@sbx,91-4665-3075-0069,7904191949,MR-MSH-000033,IN2410002587,PAT9005,Pooja Rameshkumar,ENC9005MSH04,Routine Immunization Visit - 2025-09-23,OPConsultation
poojaanchaliya@sbx,91-4665-3075-0069,7904191949,MR-MSH-000033,IN2410002587,PAT9005,Pooja Rameshkumar,ENC9005MSH04,Routine Immunization Visit - 2025-09-23,WellnessRecord
poojaanchaliya@sbx,91-4665-3075-0069,7904191949,MR-AUC-000047,IN2410002590,PAT9005,Pooja Rameshkumar,ENC9005AUC01,Essential Hypertension - 2026-08-02,Invoice
poojaanchaliya@sbx,91-4665-3075-0069,7904191949,MR-AUC-000047,IN2410002590,PAT9005,Pooja Rameshkumar,ENC9005AUC01,Essential Hypertension - 2026-08-02,OPConsultation
poojaanchaliya@sbx,91-4665-3075-0069,7904191949,MR-AUC-000047,IN2410002590,PAT9005,Pooja Rameshkumar,ENC9005AUC01,Essential Hypertension - 2026-08-02,Prescription
poojaanchaliya@sbx,91-4665-3075-0069,7904191949,MR-AUC-000048,IN2410002590,PAT9005,Pooja Rameshkumar,ENC9005AUC02,Pulmonary Tuberculosis - 2026-07-09,DiagnosticReport
poojaanchaliya@sbx,91-4665-3075-0069,7904191949,MR-AUC-000048,IN2410002590,PAT9005,Pooja Rameshkumar,ENC9005AUC02,Pulmonary Tuberculosis - 2026-07-09,HealthDocumentRecord
poojaanchaliya@sbx,91-4665-3075-0069,7904191949,MR-AUC-000048,IN2410002590,PAT9005,Pooja Rameshkumar,ENC9005AUC02,Pulmonary Tuberculosis - 2026-07-09,OPConsultation
poojaanchaliya@sbx,91-4665-3075-0069,7904191949,MR-AUC-000048,IN2410002590,PAT9005,Pooja Rameshkumar,ENC9005AUC02,Pulmonary Tuberculosis - 2026-07-09,Prescription
poojaanchaliya@sbx,91-4665-3075-0069,7904191949,MR-AUC-000049,IN2410002590,PAT9005,Pooja Rameshkumar,ENC9005AUC03,Distal Radius Fracture - 2026-05-28,DischargeSummary
poojaanchaliya@sbx,91-4665-3075-0069,7904191949,MR-AUC-000049,IN2410002590,PAT9005,Pooja Rameshkumar,ENC9005AUC03,Distal Radius Fracture - 2026-05-28,OPConsultation
poojaanchaliya@sbx,91-4665-3075-0069,7904191949,MR-AUC-000049,IN2410002590,PAT9005,Pooja Rameshkumar,ENC9005AUC03,Distal Radius Fracture - 2026-05-28,Prescription
poojaanchaliya@sbx,91-4665-3075-0069,7904191949,MR-AUC-000050,IN2410002590,PAT9005,Pooja Rameshkumar,ENC9005AUC04,Routine Immunization Visit - 2026-06-23,ImmunizationRecord
poojaanchaliya@sbx,91-4665-3075-0069,7904191949,MR-AUC-000050,IN2410002590,PAT9005,Pooja Rameshkumar,ENC9005AUC04,Routine Immunization Visit - 2026-06-23,OPConsultation
poojaanchaliya@sbx,91-4665-3075-0069,7904191949,MR-AUC-000050,IN2410002590,PAT9005,Pooja Rameshkumar,ENC9005AUC04,Routine Immunization Visit - 2026-06-23,WellnessRecord
91770048252272@sbx,91-7700-4825-2272,9898034665,MR-AHC-000040,IN3310002215,PAT9002,Manya Parthiv Shah,ENC9002AHC01,Essential Hypertension - 2025-09-08,Invoice
91770048252272@sbx,91-7700-4825-2272,9898034665,MR-AHC-000040,IN3310002215,PAT9002,Manya Parthiv Shah,ENC9002AHC01,Essential Hypertension - 2025-09-08,OPConsultation
91770048252272@sbx,91-7700-4825-2272,9898034665,MR-AHC-000040,IN3310002215,PAT9002,Manya Parthiv Shah,ENC9002AHC01,Essential Hypertension - 2025-09-08,Prescription
91770048252272@sbx,91-7700-4825-2272,9898034665,MR-AHC-000041,IN3310002215,PAT9002,Manya Parthiv Shah,ENC9002AHC02,Pulmonary Tuberculosis - 2026-05-11,DiagnosticReport
91770048252272@sbx,91-7700-4825-2272,9898034665,MR-AHC-000041,IN3310002215,PAT9002,Manya Parthiv Shah,ENC9002AHC02,Pulmonary Tuberculosis - 2026-05-11,HealthDocumentRecord
91770048252272@sbx,91-7700-4825-2272,9898034665,MR-AHC-000041,IN3310002215,PAT9002,Manya Parthiv Shah,ENC9002AHC02,Pulmonary Tuberculosis - 2026-05-11,OPConsultation
91770048252272@sbx,91-7700-4825-2272,9898034665,MR-AHC-000041,IN3310002215,PAT9002,Manya Parthiv Shah,ENC9002AHC02,Pulmonary Tuberculosis - 2026-05-11,Prescription
91770048252272@sbx,91-7700-4825-2272,9898034665,MR-AHC-000042,IN3310002215,PAT9002,Manya Parthiv Shah,ENC9002AHC03,Distal Radius Fracture - 2026-03-20,DischargeSummary
91770048252272@sbx,91-7700-4825-2272,9898034665,MR-AHC-000042,IN3310002215,PAT9002,Manya Parthiv Shah,ENC9002AHC03,Distal Radius Fracture - 2026-03-20,OPConsultation
91770048252272@sbx,91-7700-4825-2272,9898034665,MR-AHC-000042,IN3310002215,PAT9002,Manya Parthiv Shah,ENC9002AHC03,Distal Radius Fracture - 2026-03-20,Prescription
91770048252272@sbx,91-7700-4825-2272,9898034665,MR-AHC-000043,IN3310002215,PAT9002,Manya Parthiv Shah,ENC9002AHC04,Routine Immunization Visit - 2026-05-07,ImmunizationRecord
91770048252272@sbx,91-7700-4825-2272,9898034665,MR-AHC-000043,IN3310002215,PAT9002,Manya Parthiv Shah,ENC9002AHC04,Routine Immunization Visit - 2026-05-07,OPConsultation
91770048252272@sbx,91-7700-4825-2272,9898034665,MR-AHC-000043,IN3310002215,PAT9002,Manya Parthiv Shah,ENC9002AHC04,Routine Immunization Visit - 2026-05-07,WellnessRecord
91770048252272@sbx,91-7700-4825-2272,9898034665,MR-PHS-000036,IN3310002220,PAT9002,Manya Parthiv Shah,ENC9002PHS01,Essential Hypertension - 2025-12-31,Invoice
91770048252272@sbx,91-7700-4825-2272,9898034665,MR-PHS-000036,IN3310002220,PAT9002,Manya Parthiv Shah,ENC9002PHS01,Essential Hypertension - 2025-12-31,OPConsultation
91770048252272@sbx,91-7700-4825-2272,9898034665,MR-PHS-000036,IN3310002220,PAT9002,Manya Parthiv Shah,ENC9002PHS01,Essential Hypertension - 2025-12-31,Prescription
91770048252272@sbx,91-7700-4825-2272,9898034665,MR-PHS-000037,IN3310002220,PAT9002,Manya Parthiv Shah,ENC9002PHS02,Pulmonary Tuberculosis - 2025-11-17,DiagnosticReport
91770048252272@sbx,91-7700-4825-2272,9898034665,MR-PHS-000037,IN3310002220,PAT9002,Manya Parthiv Shah,ENC9002PHS02,Pulmonary Tuberculosis - 2025-11-17,HealthDocumentRecord
91770048252272@sbx,91-7700-4825-2272,9898034665,MR-PHS-000037,IN3310002220,PAT9002,Manya Parthiv Shah,ENC9002PHS02,Pulmonary Tuberculosis - 2025-11-17,OPConsultation
91770048252272@sbx,91-7700-4825-2272,9898034665,MR-PHS-000037,IN3310002220,PAT9002,Manya Parthiv Shah,ENC9002PHS02,Pulmonary Tuberculosis - 2025-11-17,Prescription
91770048252272@sbx,91-7700-4825-2272,9898034665,MR-PHS-000038,IN3310002220,PAT9002,Manya Parthiv Shah,ENC9002PHS03,Distal Radius Fracture - 2026-05-04,DischargeSummary
91770048252272@sbx,91-7700-4825-2272,9898034665,MR-PHS-000038,IN3310002220,PAT9002,Manya Parthiv Shah,ENC9002PHS03,Distal Radius Fracture - 2026-05-04,OPConsultation
91770048252272@sbx,91-7700-4825-2272,9898034665,MR-PHS-000038,IN3310002220,PAT9002,Manya Parthiv Shah,ENC9002PHS03,Distal Radius Fracture - 2026-05-04,Prescription
91770048252272@sbx,91-7700-4825-2272,9898034665,MR-PHS-000039,IN3310002220,PAT9002,Manya Parthiv Shah,ENC9002PHS04,Routine Immunization Visit - 2026-02-09,ImmunizationRecord
91770048252272@sbx,91-7700-4825-2272,9898034665,MR-PHS-000039,IN3310002220,PAT9002,Manya Parthiv Shah,ENC9002PHS04,Routine Immunization Visit - 2026-02-09,OPConsultation
91770048252272@sbx,91-7700-4825-2272,9898034665,MR-PHS-000039,IN3310002220,PAT9002,Manya Parthiv Shah,ENC9002PHS04,Routine Immunization Visit - 2026-02-09,WellnessRecord
91770048252272@sbx,91-7700-4825-2272,9898034665,MR-MSH-000034,IN2410002587,PAT9002,Manya Parthiv Shah,ENC9002MSH01,Essential Hypertension - 2026-07-18,Invoice
91770048252272@sbx,91-7700-4825-2272,9898034665,MR-MSH-000034,IN2410002587,PAT9002,Manya Parthiv Shah,ENC9002MSH01,Essential Hypertension - 2026-07-18,OPConsultation
91770048252272@sbx,91-7700-4825-2272,9898034665,MR-MSH-000034,IN2410002587,PAT9002,Manya Parthiv Shah,ENC9002MSH01,Essential Hypertension - 2026-07-18,Prescription
91770048252272@sbx,91-7700-4825-2272,9898034665,MR-MSH-000035,IN2410002587,PAT9002,Manya Parthiv Shah,ENC9002MSH02,Pulmonary Tuberculosis - 2026-03-08,DiagnosticReport
91770048252272@sbx,91-7700-4825-2272,9898034665,MR-MSH-000035,IN2410002587,PAT9002,Manya Parthiv Shah,ENC9002MSH02,Pulmonary Tuberculosis - 2026-03-08,HealthDocumentRecord
91770048252272@sbx,91-7700-4825-2272,9898034665,MR-MSH-000035,IN2410002587,PAT9002,Manya Parthiv Shah,ENC9002MSH02,Pulmonary Tuberculosis - 2026-03-08,OPConsultation
91770048252272@sbx,91-7700-4825-2272,9898034665,MR-MSH-000035,IN2410002587,PAT9002,Manya Parthiv Shah,ENC9002MSH02,Pulmonary Tuberculosis - 2026-03-08,Prescription
91770048252272@sbx,91-7700-4825-2272,9898034665,MR-MSH-000036,IN2410002587,PAT9002,Manya Parthiv Shah,ENC9002MSH03,Distal Radius Fracture - 2026-01-09,DischargeSummary
91770048252272@sbx,91-7700-4825-2272,9898034665,MR-MSH-000036,IN2410002587,PAT9002,Manya Parthiv Shah,ENC9002MSH03,Distal Radius Fracture - 2026-01-09,OPConsultation
91770048252272@sbx,91-7700-4825-2272,9898034665,MR-MSH-000036,IN2410002587,PAT9002,Manya Parthiv Shah,ENC9002MSH03,Distal Radius Fracture - 2026-01-09,Prescription
91770048252272@sbx,91-7700-4825-2272,9898034665,MR-MSH-000037,IN2410002587,PAT9002,Manya Parthiv Shah,ENC9002MSH04,Routine Immunization Visit - 2025-09-26,ImmunizationRecord
91770048252272@sbx,91-7700-4825-2272,9898034665,MR-MSH-000037,IN2410002587,PAT9002,Manya Parthiv Shah,ENC9002MSH04,Routine Immunization Visit - 2025-09-26,OPConsultation
91770048252272@sbx,91-7700-4825-2272,9898034665,MR-MSH-000037,IN2410002587,PAT9002,Manya Parthiv Shah,ENC9002MSH04,Routine Immunization Visit - 2025-09-26,WellnessRecord
91770048252272@sbx,91-7700-4825-2272,9898034665,MR-AUC-000051,IN2410002590,PAT9002,Manya Parthiv Shah,ENC9002AUC01,Essential Hypertension - 2026-08-05,Invoice
91770048252272@sbx,91-7700-4825-2272,9898034665,MR-AUC-000051,IN2410002590,PAT9002,Manya Parthiv Shah,ENC9002AUC01,Essential Hypertension - 2026-08-05,OPConsultation
91770048252272@sbx,91-7700-4825-2272,9898034665,MR-AUC-000051,IN2410002590,PAT9002,Manya Parthiv Shah,ENC9002AUC01,Essential Hypertension - 2026-08-05,Prescription
91770048252272@sbx,91-7700-4825-2272,9898034665,MR-AUC-000052,IN2410002590,PAT9002,Manya Parthiv Shah,ENC9002AUC02,Pulmonary Tuberculosis - 2026-07-12,DiagnosticReport
91770048252272@sbx,91-7700-4825-2272,9898034665,MR-AUC-000052,IN2410002590,PAT9002,Manya Parthiv Shah,ENC9002AUC02,Pulmonary Tuberculosis - 2026-07-12,HealthDocumentRecord
91770048252272@sbx,91-7700-4825-2272,9898034665,MR-AUC-000052,IN2410002590,PAT9002,Manya Parthiv Shah,ENC9002AUC02,Pulmonary Tuberculosis - 2026-07-12,OPConsultation
91770048252272@sbx,91-7700-4825-2272,9898034665,MR-AUC-000052,IN2410002590,PAT9002,Manya Parthiv Shah,ENC9002AUC02,Pulmonary Tuberculosis - 2026-07-12,Prescription
91770048252272@sbx,91-7700-4825-2272,9898034665,MR-AUC-000053,IN2410002590,PAT9002,Manya Parthiv Shah,ENC9002AUC03,Distal Radius Fracture - 2026-05-31,DischargeSummary
91770048252272@sbx,91-7700-4825-2272,9898034665,MR-AUC-000053,IN2410002590,PAT9002,Manya Parthiv Shah,ENC9002AUC03,Distal Radius Fracture - 2026-05-31,OPConsultation
91770048252272@sbx,91-7700-4825-2272,9898034665,MR-AUC-000053,IN2410002590,PAT9002,Manya Parthiv Shah,ENC9002AUC03,Distal Radius Fracture - 2026-05-31,Prescription
91770048252272@sbx,91-7700-4825-2272,9898034665,MR-AUC-000054,IN2410002590,PAT9002,Manya Parthiv Shah,ENC9002AUC04,Routine Immunization Visit - 2026-06-26,ImmunizationRecord
91770048252272@sbx,91-7700-4825-2272,9898034665,MR-AUC-000054,IN2410002590,PAT9002,Manya Parthiv Shah,ENC9002AUC04,Routine Immunization Visit - 2026-06-26,OPConsultation
